0.000000e+00	 -3.020891e+01
9.999950e+05	 -5.265604e+01
1.999990e+06	 -5.460269e+01
2.999985e+06	 -5.545961e+01
3.999980e+06	 -5.622332e+01
4.999975e+06	 -5.702721e+01
5.999970e+06	 -5.787818e+01
6.999965e+06	 -5.876757e+01
7.999960e+06	 -5.971282e+01
8.999955e+06	 -6.077737e+01
9.999950e+06	 -6.207326e+01
1.099995e+07	 -6.375765e+01
1.199994e+07	 -6.597726e+01
1.299994e+07	 -6.780198e+01
1.399993e+07	 -6.684811e+01
1.499993e+07	 -6.898256e+01
1.599992e+07	 -7.332242e+01
1.699992e+07	 -7.999307e+01
1.799991e+07	 -9.043767e+01
1.899991e+07	 -7.970608e+01
1.999990e+07	 -7.465901e+01
2.099990e+07	 -7.191141e+01
2.199989e+07	 -7.038169e+01
2.299989e+07	 -6.972352e+01
2.399988e+07	 -6.979379e+01
2.499988e+07	 -7.052696e+01
2.599987e+07	 -7.189726e+01
2.699987e+07	 -7.391766e+01
2.799986e+07	 -7.669186e+01
2.899986e+07	 -8.059955e+01
2.999985e+07	 -8.662585e+01
3.099985e+07	 -8.824239e+01
3.199984e+07	 -8.177319e+01
3.299984e+07	 -7.775549e+01
3.399983e+07	 -7.534844e+01
3.499983e+07	 -7.398753e+01
3.599982e+07	 -7.340747e+01
3.699982e+07	 -7.343097e+01
3.799981e+07	 -7.388314e+01
3.899981e+07	 -7.457166e+01
3.999980e+07	 -7.535608e+01
4.099980e+07	 -7.627777e+01
4.199979e+07	 -7.760730e+01
4.299979e+07	 -7.979804e+01
4.399978e+07	 -8.352804e+01
4.499978e+07	 -8.887138e+01
4.599977e+07	 -8.710854e+01
4.699977e+07	 -8.287167e+01
4.799976e+07	 -8.079208e+01
4.899976e+07	 -8.032259e+01
4.999975e+07	 -8.113909e+01
5.099975e+07	 -8.302714e+01
5.199974e+07	 -8.532653e+01
5.299974e+07	 -8.630359e+01
5.399973e+07	 -8.551713e+01
5.499973e+07	 -8.434405e+01
5.599972e+07	 -8.296282e+01
5.699972e+07	 -8.108964e+01
5.799971e+07	 -7.907023e+01
5.899971e+07	 -7.743838e+01
5.999970e+07	 -7.646191e+01
6.099970e+07	 -7.621962e+01
6.199969e+07	 -7.671926e+01
6.299969e+07	 -7.792833e+01
6.399968e+07	 -7.973703e+01
6.499968e+07	 -8.190438e+01
6.599967e+07	 -8.422703e+01
6.699967e+07	 -8.718782e+01
6.799966e+07	 -9.280829e+01
6.899966e+07	 -9.461005e+01
6.999965e+07	 -8.594212e+01
7.099965e+07	 -8.132481e+01
7.199964e+07	 -7.874574e+01
7.299964e+07	 -7.747074e+01
7.399963e+07	 -7.721215e+01
7.499963e+07	 -7.783047e+01
7.599962e+07	 -7.921805e+01
7.699962e+07	 -8.120943e+01
7.799961e+07	 -8.355463e+01
7.899961e+07	 -8.617950e+01
7.999960e+07	 -8.934187e+01
8.099960e+07	 -9.002089e+01
8.199959e+07	 -8.528455e+01
8.299959e+07	 -8.113232e+01
8.399958e+07	 -7.846170e+01
8.499958e+07	 -7.697597e+01
8.599957e+07	 -7.645992e+01
8.699957e+07	 -7.674795e+01
8.799956e+07	 -7.758879e+01
8.899956e+07	 -7.847204e+01
8.999955e+07	 -7.878899e+01
9.099955e+07	 -7.859333e+01
9.199954e+07	 -7.854954e+01
9.299954e+07	 -7.916422e+01
9.399953e+07	 -8.056965e+01
9.499953e+07	 -8.230656e+01
9.599952e+07	 -8.302686e+01
9.699952e+07	 -8.246387e+01
9.799951e+07	 -8.218773e+01
9.899951e+07	 -8.325853e+01
