0.000000e+00	 -2.950311e+01
9.999950e+05	 -5.211087e+01
1.999990e+06	 -5.383798e+01
2.999985e+06	 -5.465041e+01
3.999980e+06	 -5.541742e+01
4.999975e+06	 -5.624384e+01
5.999970e+06	 -5.712760e+01
6.999965e+06	 -5.805660e+01
7.999960e+06	 -5.904680e+01
8.999955e+06	 -6.016077e+01
9.999950e+06	 -6.150873e+01
1.099995e+07	 -6.324079e+01
1.199994e+07	 -6.548005e+01
1.299994e+07	 -6.740710e+01
1.399993e+07	 -6.660187e+01
1.499993e+07	 -6.828472e+01
1.599992e+07	 -7.254985e+01
1.699992e+07	 -7.898959e+01
1.799991e+07	 -8.623181e+01
1.899991e+07	 -7.851779e+01
1.999990e+07	 -7.385366e+01
2.099990e+07	 -7.122491e+01
2.199989e+07	 -6.975665e+01
2.299989e+07	 -6.913860e+01
2.399988e+07	 -6.923792e+01
2.499988e+07	 -6.999196e+01
2.599987e+07	 -7.137353e+01
2.699987e+07	 -7.338795e+01
2.799986e+07	 -7.611344e+01
2.899986e+07	 -7.982319e+01
2.999985e+07	 -8.484067e+01
3.099985e+07	 -8.573005e+01
3.199984e+07	 -8.069397e+01
3.299984e+07	 -7.702460e+01
3.399983e+07	 -7.473449e+01
3.499983e+07	 -7.342656e+01
3.599982e+07	 -7.287407e+01
3.699982e+07	 -7.291148e+01
3.799981e+07	 -7.336857e+01
3.899981e+07	 -7.405705e+01
3.999980e+07	 -7.484170e+01
4.099980e+07	 -7.576671e+01
4.199979e+07	 -7.709662e+01
4.299979e+07	 -7.925819e+01
4.399978e+07	 -8.279778e+01
4.499978e+07	 -8.710147e+01
4.599977e+07	 -8.540977e+01
4.699977e+07	 -8.180898e+01
4.799976e+07	 -7.993465e+01
4.899976e+07	 -7.952543e+01
4.999975e+07	 -8.031609e+01
5.099975e+07	 -8.206784e+01
5.199974e+07	 -8.408988e+01
5.299974e+07	 -8.490785e+01
5.399973e+07	 -8.427478e+01
5.499973e+07	 -8.329692e+01
5.599972e+07	 -8.210328e+01
5.699972e+07	 -8.040909e+01
5.799971e+07	 -7.851499e+01
5.899971e+07	 -7.695504e+01
5.999970e+07	 -7.602061e+01
6.099970e+07	 -7.580633e+01
6.199969e+07	 -7.632691e+01
6.299969e+07	 -7.755093e+01
6.399968e+07	 -7.936444e+01
6.499968e+07	 -8.152166e+01
6.599967e+07	 -8.383774e+01
6.699967e+07	 -8.688419e+01
6.799966e+07	 -9.338137e+01
6.899966e+07	 -9.678175e+01
6.999965e+07	 -8.581757e+01
7.099965e+07	 -8.099254e+01
7.199964e+07	 -7.836638e+01
7.299964e+07	 -7.708083e+01
7.399963e+07	 -7.682544e+01
7.499963e+07	 -7.745434e+01
7.599962e+07	 -7.885763e+01
7.699962e+07	 -8.087069e+01
7.799961e+07	 -8.326132e+01
7.899961e+07	 -8.605364e+01
7.999960e+07	 -8.996045e+01
8.099960e+07	 -9.168006e+01
8.199959e+07	 -8.569400e+01
8.299959e+07	 -8.107831e+01
8.399958e+07	 -7.825499e+01
8.499958e+07	 -7.670753e+01
8.599957e+07	 -7.616364e+01
8.699957e+07	 -7.643771e+01
8.799956e+07	 -7.726924e+01
8.899956e+07	 -7.814875e+01
8.999955e+07	 -7.848678e+01
9.099955e+07	 -7.835458e+01
9.199954e+07	 -7.842021e+01
9.299954e+07	 -7.920943e+01
9.399953e+07	 -8.088850e+01
9.499953e+07	 -8.289386e+01
9.599952e+07	 -8.336838e+01
9.699952e+07	 -8.228030e+01
9.799951e+07	 -8.172629e+01
9.899951e+07	 -8.272754e+01
9.999950e+07	 -8.580971e+01
