0.000000e+00	 -2.277206e+01
9.999950e+05	 -4.549471e+01
1.999990e+06	 -4.615737e+01
2.999985e+06	 -4.684411e+01
3.999980e+06	 -4.771282e+01
4.999975e+06	 -4.875166e+01
5.999970e+06	 -4.993296e+01
6.999965e+06	 -5.124786e+01
7.999960e+06	 -5.273346e+01
8.999955e+06	 -5.448513e+01
9.999950e+06	 -5.661824e+01
1.099995e+07	 -5.900705e+01
1.199994e+07	 -6.047453e+01
1.299994e+07	 -6.015239e+01
1.399993e+07	 -6.030965e+01
1.499993e+07	 -6.210601e+01
1.599992e+07	 -6.504515e+01
1.699992e+07	 -6.817303e+01
1.799991e+07	 -6.941334e+01
1.899991e+07	 -6.788822e+01
1.999990e+07	 -6.579045e+01
2.099990e+07	 -6.421769e+01
2.199989e+07	 -6.332229e+01
2.299989e+07	 -6.307664e+01
2.399988e+07	 -6.343517e+01
2.499988e+07	 -6.434946e+01
2.599987e+07	 -6.575253e+01
2.699987e+07	 -6.752817e+01
2.799986e+07	 -6.946604e+01
2.899986e+07	 -7.119725e+01
2.999985e+07	 -7.214417e+01
3.099985e+07	 -7.183403e+01
3.199984e+07	 -7.057505e+01
3.299984e+07	 -6.912800e+01
3.399983e+07	 -6.798143e+01
3.499983e+07	 -6.730948e+01
3.599982e+07	 -6.712793e+01
3.699982e+07	 -6.737081e+01
3.799981e+07	 -6.791426e+01
3.899981e+07	 -6.860939e+01
3.999980e+07	 -6.936502e+01
4.099980e+07	 -7.023022e+01
4.199979e+07	 -7.136066e+01
4.299979e+07	 -7.284045e+01
4.399978e+07	 -7.433712e+01
4.499978e+07	 -7.484241e+01
4.599977e+07	 -7.398553e+01
4.699977e+07	 -7.283150e+01
4.799976e+07	 -7.217381e+01
4.899976e+07	 -7.220232e+01
4.999975e+07	 -7.283100e+01
5.099975e+07	 -7.376240e+01
5.199974e+07	 -7.449717e+01
5.299974e+07	 -7.468795e+01
5.399973e+07	 -7.450607e+01
5.499973e+07	 -7.424252e+01
5.599972e+07	 -7.387721e+01
5.699972e+07	 -7.322628e+01
5.799971e+07	 -7.233597e+01
5.899971e+07	 -7.152139e+01
5.999970e+07	 -7.108679e+01
6.099970e+07	 -7.119752e+01
6.199969e+07	 -7.190010e+01
6.299969e+07	 -7.312979e+01
6.399968e+07	 -7.466743e+01
6.499968e+07	 -7.616924e+01
6.599967e+07	 -7.749573e+01
6.699967e+07	 -7.894896e+01
6.799966e+07	 -8.056135e+01
6.899966e+07	 -8.051966e+01
6.999965e+07	 -7.788107e+01
7.099965e+07	 -7.512439e+01
7.199964e+07	 -7.328980e+01
7.299964e+07	 -7.242079e+01
7.399963e+07	 -7.242650e+01
7.499963e+07	 -7.320988e+01
7.599962e+07	 -7.462770e+01
7.699962e+07	 -7.641873e+01
7.799961e+07	 -7.828128e+01
7.899961e+07	 -8.028154e+01
7.999960e+07	 -8.288149e+01
8.099960e+07	 -8.433891e+01
8.199959e+07	 -8.077242e+01
8.299959e+07	 -7.682012e+01
8.399958e+07	 -7.423790e+01
8.499958e+07	 -7.284659e+01
8.599957e+07	 -7.242282e+01
8.699957e+07	 -7.277081e+01
8.799956e+07	 -7.360481e+01
8.899956e+07	 -7.446321e+01
8.999955e+07	 -7.498863e+01
9.099955e+07	 -7.545496e+01
9.199954e+07	 -7.661508e+01
9.299954e+07	 -7.946596e+01
9.399953e+07	 -8.676640e+01
9.499953e+07	 -9.218586e+01
9.599952e+07	 -8.086295e+01
9.699952e+07	 -7.723924e+01
9.799951e+07	 -7.624816e+01
9.899951e+07	 -7.729636e+01
9.999950e+07	 -8.080029e+01
